X1 ,X2,X3,Y
901,86,487,37735682
305,341,744,77379720
140,315,213,9393300
913,380,568,197061920
948,762,988,713707488
897,304,985,268597680
949,812,456,351388128
264,263,616,42770112
443,420,854,158895240
209,1000,167,34903000
806,218,739,129848212
908,261,48,11375424
672,23,59,911904
456,844,87,33483168
398,167,216,14356656
218,615,194,26009580
741,991,896,657960576
654,629,721,296594886
89,758,513,34608006
460,738,653,221680440
696,875,612,372708000
416,579,49,11802336
420,858,300,108108000
668,902,369,222335784
598,220,88,11577280
837,951,213,169545231
571,19,893,9688157
591,360,864,183824640
411,432,527,93569904
591,825,208,101415600
665,721,58,27808970
202,536,18,1948896
301,973,667,195346291
322,58,640,11952640
483,994,898,431131596
749,24,653,11738328
257,287,969,71472471
780,98,41,3134040
509,580,16,4723520
361,483,25,4359075
975,456,908,403696800
599,17,976,9938608
388,450,288,50284800
832,7,885,5154240
304,21,898,5732832
175,505,406,35880250
58,366,859,18234852
524,255,649,86719380
218,654,255,36355860
100,150,727,10905000
502,625,125,39218750
289,699,25,5050275
877,275,583,140605025
837,45,724,27269460
861,211,410,74485110
95,628,396,23625360
257,155,388,15455980
696,31,339,7314264
77,141,824,8946168
40,265,918,9730800
918,639,891,522662382
775,769,646,384999850
826,730,391,235765180
907,55,595,29681575
839,619,406,210852446
495,109,109,5881095
505,868,768,336645120
153,498,609,46402146
519,468,403,97885476
585,546,316,100933560
553,508,38,10675112
361,321,373,43223613
765,554,488,206819280
298,631,490,92138620
618,404,405,101117160
321,313,55,5526015
725,104,839,63260600
383,369,684,96667668
629,196,625,77052500
503,941,51,24139473
728,18,178,2332512
794,141,921,103109634
791,397,642,201605334
243,148,296,10645344
236,281,668,44299088
814,920,126,94358880
263,510,618,82892340
274,706,593,114712292
61,168,946,9694608
143,443,947,59991503
416,682,106,30073472
688,381,343,89909904
64,733,275,12900800
123,585,680,48929400
629,399,670,168150570
222,906,575,115650900
874,101,637,56230538
428,65,867,24119940
528,633,21,7018704
425,349,730,108277250
764,683,716,373617392
647,862,717,399880938
719,525,888,335197800
787,766,423,255002166
947,332,736,231401344
941,703,704,465712192
256,546,248,34664448
88,804,512,36225024
350,626,514,112617400
432,349,641,96642288
425,172,328,23976800
972,800,420,326592000
819,280,39,8943480
312,828,995,257044320
472,19,111,995448
104,380,227,8971040
288,885,560,142732800
581,513,10,2980530
823,387,258,82173258
613,212,279,36257724
971,600,809,471323400
99,989,896,87728256
913,210,726,139195980
295,14,970,4006100
569,909,619,320159799
783,769,258,155348766
307,751,791,182370587
1,629,550,345950
295,243,720,51613200
118,389,68,3121336
421,867,986,359896902
424,65,461,12705160
660,744,227,111466080
556,997,820,454552240
182,711,598,77382396
414,654,83,22472748
659,740,652,317954320
827,265,218,47775790
975,512,811,404851200
317,973,722,222694402
448,34,952,14500864
410,576,985,232617600
335,58,868,16865240
166,451,586,43871476
503,875,688,302806000
448,295,412,54449920
371,205,486,36962730
51,300,944,14443200
399,785,846,264979890
390,473,168,30990960
835,538,260,116799800
813,894,386,280553292
176,589,45,4664880
278,903,848,212876832
881,988,885,770328780
702,22,696,10749024
696,750,158,82476000
45,243,82,896670
37,700,508,13157200
582,114,190,12606120
277,38,427,4494602
538,589,334,105838588
748,661,381,188377068
235,383,323,29071615
276,228,877,55187856
455,366,687,114406110
932,220,3,615120
732,206,55,8293560
188,147,589,16277604
594,422,396,99264528
374,350,494,64664600
221,834,487,89760918
229,29,422,2802502
388,84,252,8213184
561,107,269,16147263
409,370,277,41918410
927,747,609,421713621
926,303,982,275527596
121,876,785,83206860
309,386,989,117961986
252,666,158,26517456
302,941,499,141806818
148,101,214,3198872
70,977,189,12925710
104,917,403,38433304
29,408,859,10163688
65,463,717,21578115
681,320,72,15690240
849,390,507,167872770
941,977,868,798001876
661,599,859,340111601
865,69,112,6684720
379,59,295,6596495
192,330,30,1900800
786,567,792,352964304
203,41,819,6816537
376,560,158,33268480
451,276,880,109538880
720,880,826,523353600
566,386,884,193132784
698,857,72,43069392
287,982,199,56084966
702,305,204,43678440
568,212,719,86579104
87,792,438,30179952
533,287,264,40384344
648,635,133,54726840
799,353,578,163023166
157,458,181,13014986
614,66,995,40321380
12,302,220,797280
259,816,858,181333152
7,9,779,49077
328,328,587,63151808
158,327,306,15809796
947,243,806,185477526
921,532,852,417456144
688,113,206,16015264
785,420,81,26705700
415,948,323,127074660
529,657,448,155703744
378,824,468,145768896
350,831,789,229480650
687,426,61,17852382
74,880,411,26764320
138,588,912,74003328
457,107,461,22542439
935,897,815,683536425
548,78,912,38982528
498,984,372,182291904
732,415,436,132448080
655,503,198,65234070
543,496,518,139511904
919,291,395,105634455
960,40,87,3340800
680,918,495,308998800
89,230,545,11156150
366,436,361,57606936
290,111,537,17286030
772,544,361,151608448
401,989,779,308942831
696,180,855,107114400
760,986,676,506567360
811,580,853,401234140
585,555,871,282791925
109,622,259,17559682
895,243,306,66550410
514,815,231,96768210
882,506,706,315082152
404,616,217,54003488
269,33,825,7323525
378,51,986,19008108
180,494,287,25520040
662,544,178,64102784
158,749,292,34555864
194,102,9,178092
700,203,255,36235500
787,390,973,298642890
449,455,949,193875955
595,528,521,163677360
603,913,921,507046419
570,722,343,141158220
35,139,242,1177330
358,250,335,29982500
91,828,385,29008980
764,795,311,188895180
508,455,333,76969620
310,183,537,30464010
624,990,55,33976800
497,805,700,280059500
922,207,867,165470418
208,498,656,67951104
508,299,6,911352
283,640,219,39665280
593,221,552,72341256
240,668,431,69097920
289,492,839,119295732
817,492,223,89637972
657,172,650,73452600
820,834,803,549155640
579,636,488,179703072
605,272,837,137736720
356,436,485,75279760
557,639,487,173334501
363,964,975,341183700
598,99,37,2190474
220,250,698,38390000
841,187,33,5189811
742,597,663,293691762
489,704,761,261978816
662,898,582,345985032
553,701,894,346561782
225,118,938,24903900
647,19,283,3478919
949,803,721,549435887
934,474,231,102267396
752,444,414,138229632
640,819,563,295102080
87,990,772,66492360
513,956,26,12751128
119,725,54,4658850
282,180,462,23451120
273,283,731,56476329
872,132,370,42588480
24,327,234,1836432
644,351,346,78211224
111,237,597,15705279
872,969,462,390375216
515,858,739,326541930
687,6,669,2757618
526,414,668,145466352
212,587,152,18915488
547,536,189,55413288
222,744,927,153110736
309,725,103,23074575
34,234,735,5847660
272,694,931,175743008
423,912,890,343340640
406,438,655,116477340
8,878,242,1699808
609,477,622,180686646
291,116,747,25215732
46,420,205,3960600
486,888,303,130765104
120,262,932,29302080
974,397,113,43694614
157,732,108,12411792
328,537,513,90357768
585,407,943,224523585
901,103,80,7424240
288,584,516,86787072
784,622,381,185793888
742,416,75,23150400
167,485,454,36771730
330,708,335,78269400
357,469,832,139304256
98,977,953,91245938
525,454,362,86282700
640,274,989,173431040
990,277,942,258324660
803,784,525,330514800
332,943,485,151841860
884,45,8,318240
221,126,806,22443876
78,396,463,14301144
293,622,485,88389310
962,910,757,662692940
890,281,779,194820110
21,812,906,15449112
776,80,641,39793280
373,447,507,84532617
487,376,414,75808368
442,336,899,133512288
616,89,838,45942512
829,638,41,21684982
793,141,810,90568530
308,399,890,109373880
56,533,135,4029480
938,841,336,265056288
415,254,814,85803740
845,579,471,230439105
290,252,984,71910720
273,458,229,28632786
996,1000,289,287844000
437,958,337,141083702
932,683,629,400393724
399,676,198,53405352
387,12,761,3534084
530,620,950,312170000
930,887,247,203752770
466,823,636,243917448
297,943,449,125751879
513,579,384,114058368
351,534,490,91842660
536,62,720,23927040
676,209,381,53829204
736,535,373,146872480
654,12,203,1593144
218,809,685,120807970
4,536,597,1279968
828,769,86,54758952
185,236,768,33530880
452,599,892,241507216
835,621,95,49260825
795,618,2,982620
938,240,404,90948480
69,888,463,28368936
150,757,309,35086950
625,916,494,282815000
212,683,511,73990756
581,642,934,348383868
338,788,990,263680560
788,445,185,64872100
553,818,357,161490378
473,453,835,178914615
684,445,841,255983580
448,880,421,165975040
764,922,473,333184984
841,450,413,156299850
407,77,12,376068
455,222,838,84646380
599,683,308,126008036
853,990,729,615618630
208,844,510,89531520
658,901,384,227657472
311,840,805,210298200
767,25,702,13460850
771,942,504,366046128
691,836,271,156550196
676,694,550,258029200
211,66,419,5834994
151,911,450,61902450
766,44,423,14256792
138,623,206,17710644
471,647,384,117019008
494,568,85,23850320
441,718,856,271042128
608,819,211,105067872
819,603,756,373355892
919,502,145,66894010
680,975,672,445536000
292,481,74,10393448
500,739,870,321465000
299,194,4,232024
867,823,78,55656198
554,637,253,89283194
837,185,247,38246715
99,561,383,21271437
509,123,689,43136223
134,928,656,81574912
957,29,824,22868472
457,536,834,204289968
481,384,677,125044608
283,942,121,32256906
334,548,545,99752440
271,995,440,118643800
274,543,551,81978882
589,340,716,143386160
904,701,111,70341144
204,391,858,68437512
826,872,364,262179008
556,896,702,349719552
596,857,692,353454224
628,950,189,112757400
744,503,504,188612928
994,982,314,306497912
133,192,820,20939520
231,311,823,59125143
537,271,507,73782189
901,150,899,121499850
584,199,448,52064768
597,640,807,308338560
822,113,835,77559810
347,930,607,195884970
858,955,674,552268860
398,269,573,61346526
122,744,784,71162112
542,161,751,65533762
433,128,676,37466624
711,306,752,163609632
543,1,990,537570
830,645,108,57817800
371,847,414,130094118
844,180,379,57577680
159,197,883,27658209
979,406,5,1987370
202,685,891,123287670
244,770,178,33442640
753,438,941,310354974
470,150,937,66058500
497,235,446,52090570
644,868,707,395207344
998,731,736,536939968
703,856,140,84247520
763,987,614,462391734
117,297,726,25227774
293,645,25,4724625
160,825,122,16104000
914,896,108,88445952
43,269,399,4615233
561,54,225,6816150
132,551,698,50766936
222,517,553,63470022
781,381,806,239834166
968,126,841,102575088
29,335,615,5974725
946,765,332,240265080
266,451,103,12356498
566,240,447,60720480
904,668,640,386478080
643,706,646,293256868
834,514,64,27435264
306,687,616,129496752
502,742,667,248446828
260,554,91,13107640
669,561,766,287486694
811,310,943,237079630
118,262,725,22414100
316,900,704,200217600
589,37,674,14688482
433,797,871,300582971
618,886,588,321958224
218,432,49,4614624
954,967,909,838568862
634,28,558,9905616
271,45,329,4012155
616,974,573,343790832
213,10,332,707160
905,544,630,310161600
946,910,96,82642560
433,280,416,50435840
834,723,976,588510432
302,110,845,28070900
545,552,935,281285400
474,2,110,104280
557,883,271,133286201
731,954,95,66250530
10,59,978,577020
180,702,379,47890440
948,202,518,99194928
771,285,749,164581515
282,396,633,70688376
982,727,332,237019448
49,333,784,12792528
290,864,780,195436800
560,805,677,305191600
101,997,121,12184337
831,411,56,19126296
844,371,278,87048472
984,501,118,58172112
375,99,153,5680125
383,311,144,17152272
788,633,879,438448716
702,184,671,86671728
767,733,584,328331224
654,437,710,202916580
694,502,991,345252508
717,420,303,91245420
893,923,163,134350957
216,905,554,108295920
402,629,446,112774668
370,576,706,150462720
530,65,926,31900700
731,972,919,652978908
149,459,918,62782938
238,368,420,36785280
86,713,691,42370738
930,690,968,621165600
141,956,451,60792996
462,622,416,119543424
879,654,783,450120078
581,386,394,88360804
51,596,878,26687688
339,129,213,9314703
391,364,582,82832568
469,162,865,65720970
515,500,427,109952500
580,462,247,66186120
188,292,510,27996960
564,610,359,123510360
612,786,734,353077488
665,98,913,59500210
332,203,716,48255536
409,768,877,275476224
258,563,221,32101134
763,231,681,120028293
421,240,457,46175280
302,940,556,157837280
464,139,690,44502240
746,245,213,38930010
500,36,542,9756000
81,385,298,9293130
367,36,346,4571352
1000,795,957,760815000
363,898,720,234701280
693,651,734,331138962
944,448,181,76547072
282,450,272,34516800
560,626,659,231019040
645,600,547,211689000
445,878,703,274669130
767,687,847,446308863
244,935,128,29201920
594,515,30,9177300
338,649,173,37949626
77,619,432,20590416
462,312,321,46270224
394,775,127,38779450
95,696,808,53424960
60,190,499,5688600
564,607,233,79767084
696,694,104,50234496
932,505,68,32004880
414,420,774,134583120
17,491,399,3330453
733,511,938,351340094
115,866,143,14241370
281,314,242,21352628
924,367,759,257382972
465,872,619,250992120
114,785,830,74276700
894,311,154,42817236
55,221,775,9420125
807,716,727,420069324
232,780,24,4343040
685,142,113,10991510
110,507,746,41604420
573,190,325,35382750
768,328,749,188676096
940,853,225,180409500
55,931,776,39735080
804,757,414,251971992
862,929,309,247446582
321,470,727,109682490
169,494,994,82985084
21,171,487,1748817
253,600,447,67854600
668,921,851,523559028
350,288,668,67334400
768,753,307,177539328
172,415,268,19129840
570,918,180,94186800
871,719,88,55109912
123,986,248,30076944
251,151,830,31457830
402,271,738,80399196
786,123,271,26199738
636,413,609,159964812
281,242,434,29512868
196,924,296,53606784
292,757,274,60566056
112,709,808,64161664
956,917,970,850352440
791,347,574,157549798
472,216,372,37926144
846,276,113,26385048
652,270,821,144528840
791,960,705,535348800
394,59,641,14900686
870,18,835,13076100
540,153,351,28999620
325,96,68,2121600
720,60,910,39312000
902,276,138,34355376
360,37,102,1358640
688,276,523,99311424
815,31,63,1591695
815,523,182,77576590
959,810,411,319260690
824,883,857,623546344
771,229,607,107171313
506,598,415,125574020
767,854,314,205675652
31,782,807,19563294
239,172,77,3165316
721,735,324,171698940
773,529,930,380292810
443,405,38,6817770
228,264,880,52968960
481,421,16,3240016
345,187,352,22709280
509,894,457,207956022
759,403,373,114092121
535,165,630,55613250
252,489,57,7023996
889,685,580,353199700
828,714,402,237659184
902,409,352,129859136
646,792,468,239443776
246,156,658,25251408
347,521,934,168855058
292,652,300,57115200
914,457,949,396395402
64,861,370,20388480
32,142,501,2276544
172,500,76,6536000
564,515,84,24398640
832,634,67,35341696
241,280,239,16127720
194,568,922,101597024
329,979,335,107900485
779,223,951,165204867
64,827,437,23129536
309,647,299,59776977
108,10,219,236520
336,321,93,10030608
848,967,382,313246112
499,273,384,52311168
496,115,410,23386400
786,987,525,407285550
940,125,532,62510000
630,860,537,290946600
736,520,730,279385600
665,573,290,110503050
537,784,643,270708144
983,599,754,443968018
466,76,640,22666240
70,106,322,2389240
115,733,146,12307070
179,6,297,318978
56,174,892,8691648
91,75,886,6046950
356,843,241,72326028
480,886,880,374246400
214,276,789,46601496
876,36,966,30463776
591,349,856,176557704
689,221,181,27560689
946,380,826,296930480
727,377,116,31793164
846,966,940,768201840
449,651,66,19291734
336,919,836,258143424
731,27,646,12750102
450,21,202,1908900
45,108,835,4058100
916,714,308,201439392
281,120,604,20366880
178,466,235,19492780
467,518,84,20320104
701,713,114,56978682
145,471,379,25883805
878,493,818,354074572
901,333,940,282031020
533,122,291,18922566
753,287,384,82986624
364,731,917,243999028
860,59,647,32828780
369,182,637,42779646
81,342,914,25319628
442,794,533,187055284
694,249,219,37844514
640,427,237,64767360
569,263,286,42799042
519,843,228,99753876
125,835,666,69513750
868,582,785,396563160
176,226,266,10580416
151,283,968,41365544
750,927,956,664659000
655,889,27,15721965
209,34,349,2479994
83,263,938,20475602
632,7,309,1367016
991,702,837,582285834
512,708,756,274046976
560,589,817,269479280
417,365,370,56315850
914,773,444,313695768
584,195,109,12412920
272,786,732,156495744
931,922,429,368245878
413,549,145,32876865
623,711,119,52711407
611,427,863,225154111
61,453,165,4559445
856,501,792,339653952
843,903,292,222278868
652,747,910,443210040
288,428,812,100090368
443,257,401,45654251
293,111,43,1398489
656,876,154,88497024
249,894,157,34949142
994,224,121,26941376
746,177,3,396126
763,356,904,245551712
114,245,202,5641860
51,71,60,217260
864,875,497,375732000
514,673,749,259095578
821,345,812,229994940
95,734,168,11714640
86,461,793,31439278
597,491,772,226294044
224,407,857,78130976
658,553,325,118259050
761,205,447,69734235
984,668,951,625103712
334,257,491,42146458
487,110,378,20249460
721,84,509,30827076
197,987,694,134940666
390,229,290,25899900
341,708,91,21969948
774,178,943,129918996
1000,173,240,41520000
311,137,574,24456418
655,672,314,138210240
43,52,996,2227056
434,701,775,235781350
748,865,231,149461620
737,968,466,332451856
772,279,321,69139548
182,77,907,12710698
616,546,704,236780544
924,118,890,97038480
